latitude,longitude,magType,nst,earthquake_id,type,magNst,magSource
-18.5245,-173.0549,mb,50,70231,earthquake,41,us
12.3099,123.8605,mww,193,70232,earthquake,76,us
-22.2944,-68.6043,mb,40,70233,earthquake,13,us
-20.0423,-68.0244,mww,181,70234,earthquake,20,us
-5.7351,103.6313,mb,37,70235,earthquake,22,us
13.7469,144.7596,mb,37,70236,earthquake,27,us
-22.9722,-66.2487,mwr,41,70237,earthquake,,guc
-24.7789,179.4435,mb,47,70238,earthquake,18,us
-24.312,-176.2399,mb,18,70239,earthquake,11,us
-30.2066,-177.5197,mb,35,70240,earthquake,24,us
-15.0306,167.0391,mww,143,70241,earthquake,24,us
19.5974,-73.6826,mww,113,70242,earthquake,73,us
44.9646,14.7077,mwr,127,70243,earthquake,44,us
14.8781,119.8148,mb,28,70244,earthquake,18,us
32.7456665,-100.6594179,ml,33,70245,earthquake,16,tx
14.9737,119.8311,mww,145,70246,earthquake,18,us
35.9743,35.8103,mww,183,70247,earthquake,10,us
13.178,-91.2382,mww,165,70248,earthquake,42,us
-7.0694,129.2511,mb,25,70249,earthquake,16,us
38.1997,37.8377,mwr,44,70250,earthquake,36,us
-5.4577,35.0044,mb,92,70251,earthquake,81,us
-21.864,-11.6511,mww,215,70252,earthquake,14,us
-21.7474,-11.6306,mb,26,70253,earthquake,20,us
-21.5974,-177.1599,mb,83,70254,earthquake,75,us
37.3017,70.5188,mb,132,70255,earthquake,109,us
7.5356,-36.7739,mb,64,70256,earthquake,54,us
36.1766,35.7967,mww,145,70257,earthquake,35,us
-30.8474,-177.6422,mb,33,70258,earthquake,24,us
12.3689,123.7775,mb,53,70259,earthquake,38,us
6.2484,-74.4491,mb,7,70260,earthquake,13,us
-5.6626,128.657,mb,93,70261,earthquake,100,us
39.1851,40.1492,mwr,95,70262,earthquake,23,us
23.9454,121.4889,mb,34,70263,earthquake,41,us
26.5537,128.6692,mww,99,70264,earthquake,24,us
12.3097,123.6697,mb,28,70265,earthquake,25,us
1.0243,-28.0775,mww,36,70266,earthquake,27,us
-4.7483,152.2744,mb,27,70267,earthquake,21,us
50.4493,-129.6833,mb,83,70268,earthquake,104,us
-7.5053,156.1154,mb,41,70269,earthquake,33,us
45.0763,23.0763,mb,44,70270,earthquake,28,us
19.8027,-62.2987,mb,73,70271,earthquake,34,us
-5.6106,35.2169,mb,104,70272,earthquake,87,us
-6.6176,132.106,mww,177,70273,earthquake,44,us
-30.0254,-177.0453,mb,24,70274,earthquake,15,us
48.2614,153.048,mb,93,70275,earthquake,441,us
-4.6761,155.0676,mb,147,70276,earthquake,144,us
-7.4754,128.5832,mb,105,70277,earthquake,90,us
-11.4581,118.267,mb,29,70278,earthquake,15,us
-8.1979,115.8285,mb,35,70279,earthquake,18,us
-60.3267,-24.326,mb,20,70280,earthquake,14,us
-20.1164,168.7354,mb,25,70281,earthquake,18,us
-22.3827,-174.4109,mww,33,70282,earthquake,19,us
-2.8851,130.3161,mb,40,70283,earthquake,42,us
-27.9436,-176.8333,mb,39,70284,earthquake,29,us
10.2363,-84.1734,mwr,88,70285,earthquake,18,us
-13.2376,167.147,mww,115,70286,earthquake,31,us
7.4362,-36.0992,mb,38,70287,earthquake,48,us
-22.4362,-176.7067,mb,19,70288,earthquake,16,us
23.693,120.7125,mb,41,70289,earthquake,21,us
35.8281,25.509,mwr,109,70290,earthquake,16,us
-23.3663,-176.8981,mb,71,70291,earthquake,56,us
-14.9824,-71.0753,mb,44,70292,earthquake,112,us
38.0696,36.5991,mww,122,70293,earthquake,29,us
-55.6068,-28.166,mb,17,70294,earthquake,13,us
37.2818,20.8574,mb,36,70295,earthquake,39,us
0.5305,119.579,mb,76,70296,earthquake,62,us
-55.4183,-27.8042,mww,112,70297,earthquake,19,us
-55.5001,-27.9865,mb,13,70298,earthquake,9,us
-19.9435,-71.0087,mwr,74,70299,earthquake,30,us
-17.5398,-178.7009,mb,112,70300,earthquake,580,us
-19.9657,-71.1633,mww,87,70301,earthquake,31,us
-1.2699,28.1163,mb,25,70302,earthquake,23,us
9.1028,126.1694,mb,93,70303,earthquake,147,us
47.3383,152.1542,mb,157,70304,earthquake,226,us
7.468,-36.218,mb,18,70305,earthquake,13,us
12.4365,-87.5389,mwr,111,70306,earthquake,26,us
-60.2672,-44.9292,mb,18,70307,earthquake,17,us
-15.4415,-71.4991,mb,57,70308,earthquake,84,us
38.2354,38.1917,mwr,90,70309,earthquake,49,us
-12.7518,66.364,mb,69,70310,earthquake,57,us
-58.4121,-23.2213,mb,48,70311,earthquake,53,us
-13.5973,172.0583,mb,40,70312,earthquake,105,us
-10.3082,160.9995,mb,28,70313,earthquake,27,us
2.4206,125.9377,mb,59,70314,earthquake,107,us
8.0425,-37.3249,mb,16,70315,earthquake,14,us
-12.8315,66.3765,mww,79,70316,earthquake,33,us
-21.7265,-179.3637,mb,25,70317,earthquake,17,us
9.0009,126.1626,mb,29,70318,earthquake,19,us
42.7956,143.121,mb,162,70319,earthquake,607,us
-6.8928,155.0702,mb,37,70320,earthquake,25,us
-12.7438,66.3517,mb,113,70321,earthquake,83,us
2.846,128.5433,mb,65,70322,earthquake,101,us
10.0881,-84.2876,mb,28,70323,earthquake,11,us
2.7233,126.9943,mww,73,70324,earthquake,10,us
-17.5876,-174.4404,mb,44,70325,earthquake,26,us
2.7197,126.9851,mb,82,70326,earthquake,56,us
38.6445,39.9175,mwr,92,70327,earthquake,42,us
38.6907,39.9843,mwr,66,70328,earthquake,19,us
-10.6969,161.6907,mb,17,70329,earthquake,10,us
38.7236,14.1456,mb,84,70330,earthquake,61,us
1.9113,96.6141,mb,114,70331,earthquake,100,us
15.2022,122.8013,mb,130,70332,earthquake,106,us
-22.4339,-174.446,mb,116,70333,earthquake,95,us
-55.456,-28.0684,mb,15,70334,earthquake,13,us
-24.3323,179.9542,mb,92,70335,earthquake,135,us
3.3019,123.9216,mb,125,70336,earthquake,136,us
36.1616,36.0251,mww,146,70337,earthquake,97,us
36.159,35.9351,mb,35,70338,earthquake,21,us
36.0101,22.1487,mb,23,70339,earthquake,9,us
36.2653,36.0798,mb,41,70340,earthquake,9,us
-6.9452,154.5441,mb,26,70341,earthquake,15,us
17.6415,145.5077,mb,104,70342,earthquake,143,us
-9.8056,160.2453,mb,60,70343,earthquake,140,us
7.6647,-36.116,mb,27,70344,earthquake,16,us
4.6575,-82.7767,mb,98,70345,earthquake,219,us
-4.2796,102.192,mb,106,70346,earthquake,92,us
27.1268,143.4432,mb,32,70347,earthquake,27,us
-40.3965,78.1042,mb,17,70348,earthquake,14,us
-59.4047,-24.0188,mb,63,70349,earthquake,41,us
0.3205,96.6363,mb,47,70350,earthquake,27,us
2.6033,-84.4845,mb,185,70351,earthquake,138,us
56.8378,-153.048,mww,,70352,earthquake,,ak
27.7828,55.3567,mww,107,70353,earthquake,10,us
64.6683,-17.6801,mww,105,70354,earthquake,58,us
-6.2551,130.0966,mww,86,70355,earthquake,13,us
-55.5271,-27.1787,mb,22,70356,earthquake,16,us
25.0636,123.3732,mb,116,70357,earthquake,122,us
31.7809,93.5414,mb,91,70358,earthquake,74,us
27.1222,143.5156,mb,173,70359,earthquake,277,us
2.1626,-100.9803,mb,183,70360,earthquake,184,us
1.8253,93.8795,mb,127,70361,earthquake,109,us
-41.5765,173.5591,mb,32,70362,earthquake,11,us
27.107,143.4588,mb,115,70363,earthquake,92,us
27.7531,55.2852,mww,256,70364,earthquake,10,us
-63.5377,-166.8485,mb,13,70365,earthquake,10,us
-23.683,-179.9864,mb,71,70366,earthquake,140,us
-52.184,141.3119,mb,21,70367,earthquake,14,us
29.6254,81.5737,mb,77,70368,earthquake,76,us
-20.4593,-177.6393,mb,81,70369,earthquake,130,us
-33.2969,-178.6243,mb,23,70370,earthquake,10,us
9.2648,93.945,mb,37,70371,earthquake,20,us
-7.0256,129.5058,mww,155,70372,earthquake,17,us
-55.6677,-144.45,mb,15,70373,earthquake,13,us
41.8282,82.1668,mb,80,70374,earthquake,62,us
3.4848,95.6365,mb,39,70375,earthquake,23,us
53.5021,159.9652,mb,111,70376,earthquake,87,us
10.1495,124.9837,mb,69,70377,earthquake,47,us
53.7283,98.5343,mb,117,70378,earthquake,88,us
-48.7678,108.5598,mb,11,70379,earthquake,6,us
38.0552,73.2287,mww,300,70380,earthquake,52,us
38.1349,73.0657,mb,106,70381,earthquake,75,us
38.2189,73.1588,mb,45,70382,earthquake,20,us
38.0157,73.2867,mb,151,70383,earthquake,114,us
37.9445,73.5144,mb,63,70384,earthquake,40,us
38.2621,73.1208,mb,57,70385,earthquake,103,us
-30.3563,-71.8526,mb,44,70386,earthquake,9,us
-30.39,-71.6309,mb,49,70387,earthquake,14,us
-18.2871,-177.8239,mb,74,70388,earthquake,37,us
-59.2282,-17.1591,mb,22,70389,earthquake,18,us
-8.5549,-77.621,mb,71,70390,earthquake,79,us
38.3267,73.0051,mb,35,70391,earthquake,25,us
38.1333,73.1456,mb,117,70392,earthquake,121,us
15.1557,-104.5558,mb,63,70393,earthquake,98,us
-33.901,-73.2549,mww,114,70394,earthquake,63,us
38.3919,72.9453,mb,40,70395,earthquake,44,us
-19.0571,-173.6941,mb,25,70396,earthquake,19,us
-14.7265,166.9289,mb,23,70397,earthquake,7,us
1.2873,126.7287,mb,29,70398,earthquake,14,us
-24.0007,-66.7536,mww,95,70399,earthquake,42,us
36.0589,36.095,mww,194,70400,earthquake,37,us
-18.3996,-178.1003,mb,33,70401,earthquake,18,us
-11.7096,116.4107,mb,56,70402,earthquake,44,us
-6.0563,-106.5137,mww,72,70403,earthquake,18,us
-18.058,-178.3685,mb,36,70404,earthquake,21,us
3.2796,128.1356,mww,141,70405,earthquake,31,us
-6.0644,149.8102,mb,31,70406,earthquake,22,us
-5.5284,154.2364,mb,74,70407,earthquake,67,us
18.5574,-63.363,mwr,144,70408,earthquake,51,us
3.7003,128.7389,mb,34,70409,earthquake,19,us
-25.3102,178.7009,mb,28,70410,earthquake,21,us
54.3574,-161.4979,mb,110,70411,earthquake,143,us
37.9736,33.9905,mb,64,70412,earthquake,44,us
-15.7507,-177.5099,mb,61,70413,earthquake,187,us
-33.2896,-178.4537,mb,28,70414,earthquake,16,us
14.072,146.7009,mww,154,70415,earthquake,10,us
38.7865,37.3025,mwr,103,70416,earthquake,34,us
-18.19,-177.7603,mb,28,70417,earthquake,20,us
2.8649,126.1296,mww,128,70418,earthquake,15,us
12.1631,143.972,mb,65,70419,earthquake,47,us
38.0934,38.7162,mwr,122,70420,earthquake,34,us
59.0284,-151.1926,mwr,,70421,earthquake,,ak
12.0985,143.8638,mb,23,70422,earthquake,15,us
-55.2783,-27.9609,mb,46,70423,earthquake,37,us
-57.9059,-23.9398,mb,17,70424,earthquake,12,us
-5.6564,103.855,mb,54,70425,earthquake,43,us
34.898,140.0785,mb,34,70426,earthquake,9,us
-47.2908,-13.3171,mb,45,70427,earthquake,44,us
51.621,158.5476,mb,144,70428,earthquake,132,us
15.4112,-104.5171,mb,78,70429,earthquake,103,us
27.1053,126.7351,mb,90,70430,earthquake,69,us
37.9797,33.9876,mww,123,70431,earthquake,41,us
-7.3486,129.0126,mb,59,70432,earthquake,61,us
-55.6023,-25.7503,mb,25,70433,earthquake,26,us
42.8258,145.0212,mww,146,70434,earthquake,35,us
22.5275,121.4044,mb,34,70435,earthquake,20,us
-56.3968,-27.4601,mb,11,70436,earthquake,9,us
-11.2217,165.6226,mb,65,70437,earthquake,63,us
-16.2083,-172.7623,mb,29,70438,earthquake,52,us
-16.8834,-176.9365,mb,31,70439,earthquake,26,us
-18.665,-177.7426,mb,22,70440,earthquake,11,us
-6.0883,149.828,mww,119,70441,earthquake,46,us
-6.2009,150.151,mb,62,70442,earthquake,48,us
-64.3358,-178.6842,mb,52,70443,earthquake,32,us
-23.2572,-13.2758,mb,22,70444,earthquake,15,us
-0.2165,124.5,mb,83,70445,earthquake,80,us
36.0535,36.012,mwr,47,70446,earthquake,26,us
-11.2639,165.7905,mb,36,70447,earthquake,42,us
5.6459,126.2682,mb,31,70448,earthquake,25,us
-11.3429,165.7914,mb,58,70449,earthquake,69,us
1.7709,125.8777,mb,92,70450,earthquake,83,us
19.1025,121.1144,mb,89,70451,earthquake,107,us
-60.633,-51.5113,mb,22,70452,earthquake,12,us
-30.2208,-177.431,mb,33,70453,earthquake,22,us
-30.2776,-177.5325,mb,38,70454,earthquake,26,us
8.4225,-82.8067,mb,42,70455,earthquake,33,us
-40.2713,-16.2816,mb,12,70456,earthquake,13,us
51.51,-178.2933,mb,73,70457,earthquake,422,us
25.135,140.9707,mb,34,70458,earthquake,30,us
-20.5904,-178.3488,mb,34,70459,earthquake,50,us
-8.5589,123.3885,mww,51,70460,earthquake,13,us
15.2753,-104.6608,mb,63,70461,earthquake,204,us
42.0818,79.9463,mb,88,70462,earthquake,53,us
18.7579,145.5217,mb,92,70463,earthquake,179,us
41.8209,79.8399,mb,83,70464,earthquake,100,us
-59.8188,-25.3746,mb,22,70465,earthquake,19,us
-1.614,120.2491,mww,206,70466,earthquake,27,us
-32.7799,-178.9952,mb,84,70467,earthquake,51,us
17.5469,147.4765,mb,81,70468,earthquake,66,us
37.8722,37.5853,mwr,165,70469,earthquake,35,us
-5.8854,-80.8696,mb,136,70470,earthquake,122,us
-20.5478,-178.3543,mww,152,70471,earthquake,12,us
30.5081,-41.8799,mb,129,70472,earthquake,149,us
30.5183,-41.911,mb,108,70473,earthquake,137,us
38.2144,38.2773,mww,107,70474,earthquake,36,us
-5.6873,-80.8196,mb,40,70475,earthquake,24,us
57.297,-154.2645,mb,,70476,earthquake,,ak
-11.2984,166.2888,mww,133,70477,earthquake,14,us
-21.5823,-66.8547,mb,53,70478,earthquake,65,us
-55.2996,-27.2046,mb,23,70479,earthquake,12,us
-26.7414,-70.1718,mwr,36,70480,earthquake,,guc
-5.5852,149.9691,mb,36,70481,earthquake,27,us
-6.7285,129.7509,mb,72,70482,earthquake,57,us
12.7603,-87.9127,mww,74,70483,earthquake,37,us
38.5684,142.0511,mb,72,70484,earthquake,61,us
39.4048,74.0804,mb,65,70485,earthquake,62,us
-21.8112,-68.6902,mwr,45,70486,earthquake,,guc
39.7821,13.8609,mb,135,70487,earthquake,117,us
-21.0892,-68.9473,mb,30,70488,earthquake,14,us
-49.9924,111.9589,mb,10,70489,earthquake,7,us
35.8736,140.9826,mb,74,70490,earthquake,74,us
38.0772,73.2404,mb,62,70491,earthquake,113,us
-40.1734,46.1079,mb,22,70492,earthquake,11,us
-31.1845,-65.8028,mb,45,70493,earthquake,39,us
0.2079,30.0065,mb,9,70494,earthquake,4,us
13.9552,-92.9879,mb,91,70495,earthquake,110,us
42.3525,144.4147,mb,29,70496,earthquake,10,us
32.932,141.7018,mww,202,70497,earthquake,29,us
6.6808,60.2231,mww,128,70498,earthquake,35,us
1.3696,125.7758,mb,99,70499,earthquake,95,us
29.6162,101.9744,mww,98,70500,earthquake,22,us
35.6758,140.7378,mwr,42,70501,earthquake,12,us
27.8012,55.3104,mb,103,70502,earthquake,91,us
-17.4916,-177.1879,mb,72,70503,earthquake,68,us
6.3003,126.286,mb,49,70504,earthquake,37,us
-35.9133,-103.0166,mb,50,70505,earthquake,46,us
13.6009,-90.7301,mww,209,70506,earthquake,52,us
1.3991,125.4671,mb,42,70507,earthquake,30,us
8.3987,126.4934,mb,106,70508,earthquake,103,us
2.6997,126.5308,mb,69,70509,earthquake,56,us
-22.5991,-175.0747,mb,59,70510,earthquake,44,us
-4.8255,149.5041,mww,156,70511,earthquake,28,us
-4.8473,149.7326,mb,63,70512,earthquake,44,us
59.0067,-151.168,mb,,70513,earthquake,,ak
36.3065,36.097,mb,87,70514,earthquake,58,us
-17.7088,-74.5254,mb,59,70515,earthquake,29,us
-6.0936,149.8476,mb,32,70516,earthquake,28,us
-13.6619,-111.2689,mb,25,70517,earthquake,21,us
-3.4497,127.3112,mb,29,70518,earthquake,17,us
-60.3018,-27.0797,mb,39,70519,earthquake,39,us
27.4834,142.7793,mb,110,70520,earthquake,115,us
13.7299,120.2291,mb,64,70521,earthquake,50,us
9.071,122.4983,mb,83,70522,earthquake,68,us
-8.5188,159.4998,mb,41,70523,earthquake,28,us
35.8845,140.8355,mb,29,70524,earthquake,8,us
14.1495,146.8086,mww,103,70525,earthquake,22,us
44.4887,149.5786,mb,60,70526,earthquake,100,us
-55.054,-31.555,mb,13,70527,earthquake,6,us
-1.0701,137.0767,mb,76,70528,earthquake,65,us
-54.881,-31.5706,mb,17,70529,earthquake,9,us
-1.5655,100.8384,mww,206,70530,earthquake,11,us
-55.5109,-25.8057,mb,24,70531,earthquake,16,us
-1.0061,137.2045,mb,62,70532,earthquake,47,us
-6.034,146.414,mb,58,70533,earthquake,71,us
-6.222,154.4337,mb,18,70534,earthquake,6,us
16.2561,-94.4102,mww,156,70535,earthquake,97,us
-13.1322,166.4522,mb,23,70536,earthquake,14,us
-55.0543,-31.5432,mww,71,70537,earthquake,12,us
43.4257,147.1071,mww,183,70538,earthquake,10,us
33.2865,139.5226,mww,92,70539,earthquake,13,us
63.8634,-153.218,mb,,70540,earthquake,,ak
32.4914,135.7364,mb,42,70541,earthquake,27,us
2.4517,128.2614,mb,52,70542,earthquake,52,us
-6.8166,155.0301,mb,44,70543,earthquake,36,us
13.7077,120.7099,mb,56,70544,earthquake,46,us
14.348,-93.73,mb,60,70545,earthquake,142,us
2.8152,127.0643,mb,35,70546,earthquake,29,us
-44.5599,-82.1509,mb,17,70547,earthquake,10,us
9.0645,122.6983,mb,89,70548,earthquake,74,us
16.1726,93.3461,mb,32,70549,earthquake,17,us
21.6018,143.0212,mb,182,70550,earthquake,401,us
-24.2394,-179.9632,mb,31,70551,earthquake,30,us
-15.3766,166.3907,mww,70,70552,earthquake,52,us
-15.0524,166.5727,mb,41,70553,earthquake,20,us
-15.056,166.6459,mb,68,70554,earthquake,44,us
-14.9061,166.672,mb,68,70555,earthquake,52,us
-15.2415,166.5078,mb,17,70556,earthquake,4,us
-15.223,166.6972,mb,45,70557,earthquake,29,us
-14.8304,166.5139,mb,60,70558,earthquake,48,us
-15.136,166.5063,mb,48,70559,earthquake,33,us
-21.2549,-174.1087,mb,25,70560,earthquake,11,us
-14.8619,166.6438,mb,45,70561,earthquake,23,us
-14.8153,166.5388,mb,48,70562,earthquake,30,us
-14.9188,166.7031,mb,40,70563,earthquake,24,us
-14.8286,166.7535,mb,45,70564,earthquake,32,us
-14.7795,166.5857,mb,68,70565,earthquake,76,us
-11.9709,165.9992,mb,48,70566,earthquake,31,us
-14.9083,166.6146,mb,27,70567,earthquake,13,us
6.7351,-73.0147,mb,33,70568,earthquake,14,us
-14.8517,166.6747,mb,27,70569,earthquake,11,us
-14.891,166.7167,mb,91,70570,earthquake,61,us
-14.8973,166.7618,mb,22,70571,earthquake,13,us
-14.9989,166.8639,mb,21,70572,earthquake,12,us
-21.3179,-174.0117,mb,20,70573,earthquake,4,us
-14.8101,166.7173,mb,35,70574,earthquake,21,us
-59.3463,-18.0583,mww,67,70575,earthquake,10,us
-3.8512,101.8071,mww,121,70576,earthquake,10,us
-14.7756,166.5553,mww,71,70577,earthquake,18,us
-17.1247,-72.6624,mww,74,70578,earthquake,36,us
37.8395,36.7004,mww,85,70579,earthquake,28,us
-18.1969,-174.8757,mb,28,70580,earthquake,17,us
-59.403,-17.9994,mww,57,70581,earthquake,28,us
-1.7176,120.0864,mb,30,70582,earthquake,19,us
-4.8468,134.1151,mb,21,70583,earthquake,18,us
-14.7392,166.6184,mb,15,70584,earthquake,8,us
-5.918,154.5022,mb,96,70585,earthquake,125,us
27.3128,142.9603,mb,52,70586,earthquake,30,us
-0.4513,123.0211,mb,38,70587,earthquake,26,us
-17.7694,-176.8264,mb,45,70588,earthquake,38,us
-5.4874,153.4236,mb,29,70589,earthquake,19,us
-30.8827,-13.4117,mww,185,70590,earthquake,20,us
17.4968,120.6119,mb,16,70591,earthquake,6,us
-16.0716,-74.4062,mb,19,70592,earthquake,12,us
-37.4053,176.4729,ml,13,70593,earthquake,14,us
8.2866,-72.2121,mb,82,70594,earthquake,72,us
-54.9387,-31.4459,mb,25,70595,earthquake,9,us
24.4326,142.5315,mb,23,70596,earthquake,15,us
51.0975,98.3069,mb,59,70597,earthquake,113,us
-32.2515,-178.7338,mb,24,70598,earthquake,14,us
-54.9355,-31.4002,mb,12,70599,earthquake,10,us
0.5497,30.1188,mb,14,70600,earthquake,7,us
-29.5023,-178.7965,mww,345,70601,earthquake,47,us
-55.8493,-30.7439,mb,14,70602,earthquake,12,us
0.3734,30.1049,mb,28,70603,earthquake,17,us
-56.3725,-25.2983,mb,19,70604,earthquake,21,us
-30.9636,-13.3344,mb,22,70605,earthquake,21,us
25.1919,128.3415,mb,62,70606,earthquake,65,us
-2.6248,121.9255,mb,72,70607,earthquake,57,us
-31.0671,-13.4897,mb,20,70608,earthquake,14,us
-16.641,-173.279,mb,23,70609,earthquake,37,us
-14.6451,166.8449,mb,24,70610,earthquake,19,us
5.9794,125.6336,mb,34,70611,earthquake,23,us
7.472,126.2112,mb,40,70612,earthquake,31,us
-17.8671,-174.9991,mb,82,70613,earthquake,123,us
-16.1425,-73.4704,mww,120,70614,earthquake,11,us
7.5373,126.1657,mww,149,70615,earthquake,20,us
36.7867,36.1842,mwr,129,70616,earthquake,22,us
-17.8642,-178.564,mb,41,70617,earthquake,26,us
-17.9946,-178.5558,mb,63,70618,earthquake,17,us
-55.7137,147.3366,mww,110,70619,earthquake,31,us
43.8111,147.8016,mb,70,70620,earthquake,72,us
7.6244,91.7592,mww,82,70621,earthquake,13,us
-9.3706,112.4379,mb,61,70622,earthquake,45,us
-5.7178,151.4255,mb,33,70623,earthquake,22,us
-11.8106,65.5426,mb,21,70624,earthquake,16,us
0.0195,123.2731,mb,66,70625,earthquake,45,us
-7.5183,128.0995,mb,81,70626,earthquake,56,us
-6.469,142.7984,mb,22,70627,earthquake,10,us
-29.6506,-71.5163,mww,156,70628,earthquake,12,us
12.0446,-87.9326,mb,77,70629,earthquake,355,us
-60.9065,-33.423,mb,43,70630,earthquake,28,us
-15.1985,-72.514,mb,40,70631,earthquake,70,us
-29.0426,-176.8081,mb,22,70632,earthquake,14,us
-17.788,-178.6915,mb,63,70633,earthquake,44,us
5.774,125.911,mb,109,70634,earthquake,117,us
12.1184,-87.996,mb,57,70635,earthquake,158,us
12.148,-87.9637,mb,61,70636,earthquake,91,us
-20.7765,-178.3654,mww,238,70637,earthquake,19,us
42.3499,141.764,mb,25,70638,earthquake,5,us
42.3233,144.5598,mb,216,70639,earthquake,176,us
-15.1036,167.1604,mb,59,70640,earthquake,62,us
5.3828,-77.5523,mww,95,70641,earthquake,11,us
7.4941,126.0567,mww,122,70642,earthquake,28,us
-24.325,-67.1058,mb,67,70643,earthquake,102,us
-6.4702,104.0023,mb,104,70644,earthquake,111,us
-23.1509,-69.5523,mb,45,70645,earthquake,17,us
7.6315,126.2526,mww,124,70646,earthquake,26,us
-17.2098,-65.5349,mb,126,70647,earthquake,190,us
13.3077,92.4291,mb,98,70648,earthquake,71,us
-35.3208,-106.2205,mb,37,70649,earthquake,33,us
38.6363,35.2749,mwr,107,70650,earthquake,37,us
2.5012,128.5099,mb,59,70651,earthquake,43,us
54.6305,-159.7172,mb,132,70652,earthquake,98,us
-3.1576,150.6188,mww,117,70653,earthquake,25,us
-3.4427,150.6625,mb,26,70654,earthquake,17,us
7.6301,-82.4252,mb,89,70655,earthquake,62,us
-29.6549,-178.7039,mb,58,70656,earthquake,32,us
-0.2533,124.5471,mww,207,70657,earthquake,15,us
-5.4505,151.7573,mww,165,70658,earthquake,16,us
35.2902,-35.1029,mb,81,70659,earthquake,67,us
10.2138,56.9362,mb,45,70660,earthquake,31,us
50.0891,157.4709,mww,135,70661,earthquake,40,us
61.282,-140.5725,mwr,99,70662,earthquake,65,us
-6.5007,155.0307,mww,123,70663,earthquake,25,us
-24.9174,179.9694,mb,93,70664,earthquake,201,us
-4.6275,153.2507,mb,48,70665,earthquake,37,us
7.4576,126.0872,mb,37,70666,earthquake,27,us
13.9999,145.0408,mb,50,70667,earthquake,42,us
-56.0944,-143.8698,mb,12,70668,earthquake,10,us
11.4051,141.4626,mww,219,70669,earthquake,26,us
36.3756,140.4492,mb,29,70670,earthquake,12,us
11.3583,141.3818,mb,53,70671,earthquake,40,us
-14.8392,166.6021,mb,40,70672,earthquake,34,us
-42.7139,41.9433,mb,50,70673,earthquake,39,us
-14.1343,-75.7026,mb,56,70674,earthquake,24,us
51.4801,159.8688,mww,216,70675,earthquake,12,us
23.9272,122.6314,mb,31,70676,earthquake,17,us
14.1879,146.7306,mb,29,70677,earthquake,15,us
-14.7354,166.5882,mb,39,70678,earthquake,26,us
13.658,146.6671,mb,43,70679,earthquake,27,us
-58.8791,-25.2775,mb,46,70680,earthquake,36,us
38.0169,73.0576,mb,98,70681,earthquake,78,us
51.468,159.845,mww,91,70682,earthquake,13,us
11.9506,-87.9614,mb,39,70683,earthquake,91,us
-14.8805,-177.0797,mb,29,70684,earthquake,21,us
15.4837,-92.8591,mb,105,70685,earthquake,506,us
51.4205,159.8541,mb,44,70686,earthquake,36,us
16.8006,146.1474,mb,36,70687,earthquake,27,us
51.5374,159.8042,mb,38,70688,earthquake,15,us
16.8577,145.9199,mb,37,70689,earthquake,25,us
17.0444,-95.0692,mb,76,70690,earthquake,183,us
-30.0468,-176.7989,mb,12,70691,earthquake,8,us
34.6381,141.38,mb,46,70692,earthquake,39,us
-15.3462,-173.1757,mb,45,70693,earthquake,34,us
-7.0696,155.7929,mb,121,70694,earthquake,172,us
-19.3662,169.653,mb,21,70695,earthquake,14,us
43.2824,12.3414,mwr,110,70696,earthquake,53,us
-15.1616,-174.1519,mb,33,70697,earthquake,18,us
-28.776,-177.7164,mb,19,70698,earthquake,9,us
-6.4851,143.5868,mb,70,70699,earthquake,110,us
8.8109,125.9778,mb,29,70700,earthquake,19,us
38.6968,35.3499,mwr,48,70701,earthquake,36,us
-8.3867,-74.4335,mww,73,70702,earthquake,19,us
-30.7276,-179.954,mb,38,70703,earthquake,33,us
24.8036,-45.9536,mb,97,70704,earthquake,87,us
6.7308,-73.027,mww,244,70705,earthquake,27,us
-4.1684,152.9744,mb,75,70706,earthquake,108,us
28.4772,139.6131,mb,138,70707,earthquake,331,us
-22.2312,-179.458,mb,51,70708,earthquake,72,us
12.6602,124.8346,mb,20,70709,earthquake,17,us
45.4593,150.6327,mb,60,70710,earthquake,60,us
-6.7662,132.4641,mb,34,70711,earthquake,22,us
-17.8597,-178.2101,mb,97,70712,earthquake,82,us
-6.9525,154.8633,mb,51,70713,earthquake,42,us
-22.5132,-174.136,mb,27,70714,earthquake,20,us
-7.133,154.8608,mb,31,70715,earthquake,23,us
-31.0349,-178.0464,mb,19,70716,earthquake,12,us
-23.635,-179.4766,mb,32,70717,earthquake,26,us
42.182,142.9465,mb,149,70718,earthquake,294,us
35.7034,140.1093,mb,77,70719,earthquake,66,us
5.3124,-78.1883,mww,146,70720,earthquake,29,us
31.3438,141.7547,mww,144,70721,earthquake,10,us
51.2254,-178.2732,mwr,113,70722,earthquake,10,us
-45.6632,-77.3216,mww,39,70723,earthquake,37,us
1.9672,97.9366,mww,109,70724,earthquake,13,us
-41.302,-73.8421,mwr,35,70725,earthquake,29,us
-7.152,155.2203,mb,19,70726,earthquake,16,us
-40.7168,-85.2889,mb,63,70727,earthquake,39,us
-6.6535,128.5883,mb,22,70728,earthquake,18,us
4.8221,123.6907,mb,81,70729,earthquake,65,us
-24.1235,-179.9262,mb,75,70730,earthquake,65,us
13.8654,146.7426,mb,46,70731,earthquake,41,us
-16.3993,177.5056,mww,58,70732,earthquake,10,us
-7.1386,-12.4896,mb,25,70733,earthquake,21,us
